screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
NoNameMeTooGR,2021-06-23T20:29:01Z,"#Λιγναδης #Λιγναδης_gate 
#μενδωνη #κερεαμεως 
#μπαμπινιωτης #αρσακειο 
#ΜΚΟ #που_ειναι_τα_παιδια 
#metooGR #MeToo
#καρυδηεκτοςμεγκα #μαρκουλακης #κουρκουλα 
#λουλης #χειλακης
#μανδρου #σκατιανα #ζαχαρεα #χατζηνικος https://t.co/gtqEEcngMZ",,,"Επαγγελματίας Ομοφυλόφιλος
Ατάλαντο και μέτριο ακάου υβριστικού περιεχομένου
Σιχαίνομαι τα πλυντήρια. Προσδοκώ επώνυμες καταθέσεις στην ανακρίτρια. #metoo",Twitter Web App,,1407797864936448003
NoNameMeTooGR,2021-06-23T20:28:07Z,"#Λιγναδης #Λιγναδης_gate 
#μενδωνη #κερεαμεως 
#μπαμπινιωτης #αρσακειο 
#ΜΚΟ #που_ειναι_τα_παιδια 
#metooGR #MeToo
#καρυδηεκτοςμεγκα #μαρκουλακης #κουρκουλα 
#λουλης #χειλακης
#μανδρου #σκατιανα #ζαχαρεα #χατζηνικος
#γυναικοκτονια #γλυκα_νερα 
#παιδεραστία #συνεπιμελεια https://t.co/o9B5F48Ahz",,,"Επαγγελματίας Ομοφυλόφιλος
Ατάλαντο και μέτριο ακάου υβριστικού περιεχομένου
Σιχαίνομαι τα πλυντήρια. Προσδοκώ επώνυμες καταθέσεις στην ανακρίτρια. #metoo",Twitter Web App,,1407797640868282377
NoNameMeTooGR,2021-06-23T20:24:28Z,"#Λιγναδης #Λιγναδης_gate 
#μενδωνη #κερεαμεως 
#μπαμπινιωτης #αρσακειο 
#ΜΚΟ #που_ειναι_τα_παιδια 
#metooGR #MeToo
#καρυδηεκτοςμεγκα #μαρκουλακης #κουρκουλα 
#λουλης #χειλακης
#μανδρου #σκατιανα #ζαχαρεα #χατζηνικος https://t.co/PHdfgXRNPB",,,"Επαγγελματίας Ομοφυλόφιλος
Ατάλαντο και μέτριο ακάου υβριστικού περιεχομένου
Σιχαίνομαι τα πλυντήρια. Προσδοκώ επώνυμες καταθέσεις στην ανακρίτρια. #metoo",Twitter Web App,,1407796722529677318
aggbir,2021-06-23T18:29:30Z,Αυτή η γενιά #χειλακης #μαρκουλακης #λιγναδης #λουλης την έχουν δει ιερά τέρατα της τέχνης. Πάντα στις δηλώσεις τους ψωνισμένοι και ανόητοι.,,,..................,Twitter for Android,el,1407767789159469062
4444iam,2021-06-23T17:07:19Z,"Δεν υπάρχει καλύτερη τιμωρία για ψώνια δηθενοπουθεναδες ατάλαντους κακοποιητες και την αυλή τους, από το να φάνε μαύρο στις δουλειές τους. #Λιγναδης #χαικαλης #χειλακης #καρυδη #μαρκουλακης #σπυροπουλος #φιλιππιδης #χατζης Τους πονάει πιο πολύ απ' τη φυλακή",,,May the 4s be with you,Twitter Web App,el,1407747108149645312
DCersei,2021-06-23T16:34:02Z,"ΣΑΠΙΑ ΛΑΜΟΓΙΑ ΤΗΣ ΞΕΦΤΙΛΑΣ 

#χειλακης #ρουβας #λιγναδης #μαρκουλακης #κουρκουλα #MeToo #agriesmelisses https://t.co/9qW7MMZon1",,,"""Είμαι αμερικανίδα κατάσκοπος. Βλέπω όνειρα αλλά δεν τα θυμάμαι η χαζή""",Twitter Web App,el,1407738731184939012
NoNameMeTooGR,2021-06-23T15:49:59Z,"#Λιγναδης #Λιγναδης_gate 
#μενδωνη #κερεαμεως 
#μπαμπινιωτης #αρσακειο 
#ΜΚΟ #που_ειναι_τα_παιδια 
#metooGR #MeToo
#καρυδηεκτοςμεγκα #μαρκουλακης #κουρκουλα 
#λουλης #χειλακης
#μανδρου #σκατιανα #ζαχαρεα #χατζηνικος https://t.co/mF47Yl8E0H",,,"Επαγγελματίας Ομοφυλόφιλος
Ατάλαντο και μέτριο ακάου υβριστικού περιεχομένου
Σιχαίνομαι τα πλυντήρια. Προσδοκώ επώνυμες καταθέσεις στην ανακρίτρια. #metoo",Twitter Web App,,1407727644813283329
NoNameMeTooGR,2021-06-23T15:49:16Z,"#Λιγναδης #Λιγναδης_gate 
#μενδωνη #κερεαμεως 
#μπαμπινιωτης #αρσακειο 
#ΜΚΟ #που_ειναι_τα_παιδια 
#metooGR #MeToo
#καρυδηεκτοςμεγκα #μαρκουλακης #κουρκουλα 
#λουλης #χειλακης
#μανδρου #σκατιανα #ζαχαρεα #χατζηνικος https://t.co/1X92fJxfCR",,,"Επαγγελματίας Ομοφυλόφιλος
Ατάλαντο και μέτριο ακάου υβριστικού περιεχομένου
Σιχαίνομαι τα πλυντήρια. Προσδοκώ επώνυμες καταθέσεις στην ανακρίτρια. #metoo",Twitter Web App,,1407727465506742272
NoNameMeTooGR,2021-06-23T15:49:09Z,"#Λιγναδης #Λιγναδης_gate 
#μενδωνη #κερεαμεως 
#μπαμπινιωτης #αρσακειο 
#ΜΚΟ #που_ειναι_τα_παιδια 
#metooGR #MeToo
#καρυδηεκτοςμεγκα #μαρκουλακης #κουρκουλα 
#λουλης #χειλακης
#μανδρου #σκατιανα #ζαχαρεα #χατζηνικος https://t.co/gWI0Hr7mhx",,,"Επαγγελματίας Ομοφυλόφιλος
Ατάλαντο και μέτριο ακάου υβριστικού περιεχομένου
Σιχαίνομαι τα πλυντήρια. Προσδοκώ επώνυμες καταθέσεις στην ανακρίτρια. #metoo",Twitter Web App,,1407727436490543110
Sofia81S,2021-06-23T15:30:23Z,"Ένας παιδεραστής με πολλούς φίλους όμως ..! 
#καρυδηεκτοςμεγκα #Μαρκουλακης #χειλακης #κουρκουλα #λουλης #χατζηνικος #ζαχαρεα #μανδρου #Σκατιανα #Μενδωνη #κεραμεως #Μπαμπινιωτης #αρσακειο #ΜΚΟ #Λιγναδης_gate #MeToo https://t.co/tnpdy3wZP0",,,,Twitter for iPhone,el,1407722710944333827
lp_lina,2021-06-23T15:22:50Z,"για εμένα τέλος ο #χειλακης , τέλος ο #μαρκουλακης , τέλος η #καρύδη , τέλος το πλυντήριο και τελεία. Όχι σε θέατρο ούτε σε τυχαίο ζαπινγκ. Παιδοβιαστής ρε όργια, παιδοβιαστής ρε σκοτάδια γαμώ την ""τέχνη"" σας #Λιγναδης_gate #λιγναδης  #metooGR",,,,Twitter Web App,el,1407720813554438148
dalton_sister,2021-06-23T14:56:03Z,"Οι Βάνες Μπάρμπες της κουλτούρας και της Τέχνης: #Μαρκουλακης, #χειλακης, #καρυδηεκτοςμεγκα κ.ά.
Πόσο πιο ξεκάθαρα να το πουν ότι γνώριζαν;
Πόσο πιο ξεκάθαρα να το πουν ότι ακόμα τον στηρίζουν,;

#λιγναδης 
#Λιγναδης_gate 
#αρσακειο 
#ΜΚΟ https://t.co/50Z3ThSuLh",,,Μπουτς πυροβολημένο στη φτερούγα,Twitter for Android,el,1407714070103531524
NoNameMeTooGR,2021-06-23T14:51:04Z,"Λέγεται enabler
γνώριζε για την παιδεραστία
δεν είχε θέμα
απλά
#Λιγναδης #Λιγναδης_gate 
#μενδωνη #κερεαμεως 
#μπαμπινιωτης #αρσακειο 
#ΜΚΟ #που_ειναι_τα_παιδια 
#metooGR #MeToo
#καρυδηεκτοςμεγκα #μαρκουλακης #κουρκουλα 
#λουλης #χειλακης
#μανδρου #σκατιανα #ζαχαρεα #χατζηνικος https://t.co/XVAIEQGqGz",,,"Επαγγελματίας Ομοφυλόφιλος
Ατάλαντο και μέτριο ακάου υβριστικού περιεχομένου
Σιχαίνομαι τα πλυντήρια. Προσδοκώ επώνυμες καταθέσεις στην ανακρίτρια. #metoo",Twitter Web App,el,1407712818997219331
NoNameMeTooGR,2021-06-23T14:50:09Z,"Λέγεται enabler
θα είναι πάντα στο πλευρό του θύτη
ποτέ στο πλευρό των θυμάτων
#Λιγναδης #Λιγναδης_gate 
#μενδωνη #κερεαμεως 
#μπαμπινιωτης #αρσακειο 
#ΜΚΟ #που_ειναι_τα_παιδια 
#metooGR #MeToo
#καρυδηεκτοςμεγκα #μαρκουλακης #κουρκουλα 
#λουλης #χειλακης
#μανδρου #σκατιανα https://t.co/UE29aSoWWK",,,"Επαγγελματίας Ομοφυλόφιλος
Ατάλαντο και μέτριο ακάου υβριστικού περιεχομένου
Σιχαίνομαι τα πλυντήρια. Προσδοκώ επώνυμες καταθέσεις στην ανακρίτρια. #metoo",Twitter Web App,el,1407712589157634054
